nation,date,tmax,tmin,precip,month,day,year
Germany,1994-08-24,22.737440677966102,13.780406779661016,6.455777219755932,8,24,1994
Germany,1995-08-24,24.97179661016949,15.166762711864406,2.0954910391322032,8,24,1995
Germany,1996-08-24,23.217593220338983,14.078627118644068,3.4148973725694916,8,24,1996
Germany,1997-08-24,30.17901694915254,17.770830508474578,5.127117796067797,8,24,1997
Germany,1998-08-24,15.8975593220339,10.863966101694913,15.130656062481355,8,24,1998
Germany,1999-08-24,23.89486440677966,9.134677966101695,0.007972065884745763,8,24,1999
Germany,2000-08-24,22.94303389830508,8.322864406779663,0.012976431620338983,8,24,2000
Germany,2001-08-24,30.9615593220339,16.45477966101695,0.617893696922034,8,24,2001
Germany,2002-08-24,26.543288135593222,14.274067796610169,2.556619835674576,8,24,2002
Germany,2003-08-24,21.44966101694915,11.50086440677966,0.5311610610711864,8,24,2003
Germany,2004-08-24,22.514457627118645,13.923864406779662,4.283301231335593,8,24,2004
Germany,2005-08-24,21.919050847457626,12.183457627118644,0.4676754571932203,8,24,2005
Germany,2006-08-24,23.329542372881356,12.011525423728813,2.164271804664407,8,24,2006
Germany,2007-08-24,24.765084745762714,12.427966101694915,1.9293575143728814,8,24,2007
Germany,2008-08-24,19.607389830508474,10.24233898305085,3.126127728447458,8,24,2008
Germany,2009-08-24,26.817983050847456,13.041694915254238,0.0010474248813559322,8,24,2009
Germany,2010-08-24,21.23,13.399033898305085,3.0786744469423732,8,24,2010
Germany,2011-08-24,29.321,15.782593220338983,2.1372124388338984,8,24,2011
Germany,2012-08-24,22.855389830508475,12.338966101694915,5.956126049044068,8,24,2012
Germany,2013-08-24,24.10822033898305,12.180525423728815,0.35539705348474576,8,24,2013
Germany,1979-08-25,15.639677966101695,9.139288135593224,3.8198007846915254,8,25,1979
Germany,1980-08-25,15.71657627118644,6.342762711864408,0.8494037542372881,8,25,1980
Germany,1981-08-25,16.807728813559322,9.15676271186441,1.1352928316338984,8,25,1981
Germany,1982-08-25,17.44430508474576,12.17549152542373,3.260140845559322,8,25,1982
Germany,1983-08-25,27.213254237288133,16.26235593220339,2.6109113403661017,8,25,1983
Germany,1984-08-25,24.41708474576271,15.02657627118644,6.611931164135593,8,25,1984
Germany,1985-08-25,18.284000000000002,12.23877966101695,10.615249888230508,8,25,1985
Germany,1986-08-25,18.037627118644068,7.992305084745763,1.102298831877966,8,25,1986
Germany,1987-08-25,21.616135593220342,13.901,6.928166463010169,8,25,1987
Germany,1988-08-25,16.73428813559322,11.16086440677966,7.592088945722034,8,25,1988
Germany,1989-08-25,19.32357627118644,10.108288135593218,3.7996809073627116,8,25,1989
Germany,1990-08-25,28.352050847457626,13.937762711864407,0.2307827166101695,8,25,1990
Germany,1991-08-25,22.359101694915253,10.831169491525426,0.04349725468474576,8,25,1991
Germany,1992-08-25,24.7955593220339,15.190271186440677,4.927176123742372,8,25,1992
Germany,1993-08-25,17.235745762711865,8.020355932203394,1.7478326548067797,8,25,1993
Germany,1994-08-25,19.229186440677964,11.855084745762712,8.123132986291525,8,25,1994
Germany,1995-08-25,23.427661016949152,13.187237288135593,3.083852979823729,8,25,1995
Germany,1996-08-25,21.503542372881356,12.380254237288135,3.278601584542373,8,25,1996
Germany,1997-08-25,31.52242372881356,17.258542372881355,1.8310741977355933,8,25,1997
Germany,1998-08-25,16.800677966101695,9.298610169491527,0.9756477591864408,8,25,1998
Germany,1999-08-25,26.897593220338983,11.873661016949152,0.0039569401220338985,8,25,1999
Germany,2000-08-25,19.868186440677967,10.626423728813558,0.5344924933830508,8,25,2000
Germany,2001-08-25,32.742474576271185,16.571474576271186,0.11478040364745763,8,25,2001
Germany,2002-08-25,24.360457627118645,14.444271186440679,1.5820778321084747,8,25,2002
Germany,2003-08-25,25.23577966101695,11.658389830508476,0.1917951776542373,8,25,2003
Germany,2004-08-25,19.851389830508474,13.097016949152543,3.4357301136,8,25,2004
Germany,2005-08-25,18.281525423728812,13.021711864406779,4.81367618420339,8,25,2005
Germany,2006-08-25,19.857016949152545,11.803152542372883,4.423263140135593,8,25,2006
Germany,2007-08-25,25.122118644067797,13.249745762711864,0.1495782233084746,8,25,2007
Germany,2008-08-25,19.792915254237286,11.62050847457627,1.8093405718372881,8,25,2008
Germany,2009-08-25,27.87657627118644,15.126457627118644,2.541955751877966,8,25,2009
Germany,2010-08-25,19.812779661016947,11.95371186440678,0.5515858352135593,8,25,2010
Germany,2011-08-25,27.315898305084744,14.335525423728813,2.01262793540339,8,25,2011
Germany,2012-08-25,23.200271186440677,13.759,5.612861459227119,8,25,2012
Germany,2013-08-25,21.72201694915254,13.072711864406779,5.734275918345762,8,25,2013
Germany,1979-08-26,16.233610169491527,8.119694915254236,3.497004351457627,8,26,1979
Germany,1980-08-26,19.602559322033898,6.913152542372885,0.22391621072542375,8,26,1980
Germany,1981-08-26,17.32571186440678,11.959033898305087,2.3178942174508474,8,26,1981
Germany,1982-08-26,23.08428813559322,11.601644067796611,2.5763027375593217,8,26,1982
Germany,1983-08-26,27.092,14.754271186440677,0.6630783162711864,8,26,1983
Germany,1984-08-26,20.429,13.31522033898305,4.937185151511865,8,26,1984
Germany,1985-08-26,17.809203389830508,10.49920338983051,3.9117558630508475,8,26,1985
Germany,1986-08-26,17.776118644067797,10.23849152542373,7.448853250250848,8,26,1986
Germany,1987-08-26,17.11264406779661,12.53915254237288,3.4669491822915255,8,26,1987
Germany,1988-08-26,15.918033898305085,10.240745762711864,4.147455137369492,8,26,1988
Germany,1989-08-26,19.555813559322033,7.432457627118645,1.1933666515525423,8,26,1989
Germany,1990-08-26,24.93005084745763,14.329271186440678,1.0651733527728813,8,26,1990
Germany,1991-08-26,20.764694915254235,11.158661016949154,0.588507639498305,8,26,1991
Germany,1992-08-26,26.21249152542373,15.669813559322034,3.3259535931661017,8,26,1992
Germany,1993-08-26,18.28091525423729,8.099830508474575,1.7933959198372882,8,26,1993
Germany,1994-08-26,21.780847457627118,11.346576271186438,2.4678797296271187,8,26,1994
Germany,1995-08-26,18.929983050847458,13.580338983050847,4.9022698937491525,8,26,1995
Germany,1996-08-26,22.472169491525424,10.065796610169489,1.770498232840678,8,26,1996
Germany,1997-08-26,27.11537288135593,17.195186440677965,5.899696046481356,8,26,1997
Germany,1998-08-26,16.514372881355932,9.169237288135589,12.123688212366101,8,26,1998
Germany,1999-08-26,25.768762711864408,15.987084745762711,4.2981679197152545,8,26,1999
Germany,2000-08-26,23.48101694915254,10.003661016949154,0.0008728539254237288,8,26,2000
Germany,2001-08-26,33.47823728813559,17.175762711864408,0.4822812341694915,8,26,2001
Germany,2002-08-26,27.683966101694917,15.03664406779661,0.9989528313355932,8,26,2002
Germany,2003-08-26,24.97893220338983,9.93679661016949,0.07233053467118644,8,26,2003
Germany,2004-08-26,17.772694915254235,12.397152542372881,6.116585966725424,8,26,2004
Germany,2005-08-26,19.002474576271187,10.100983050847455,1.4199011962169492,8,26,2005
Germany,2006-08-26,19.865152542372883,11.116864406779662,5.5240630420881365,8,26,2006
Germany,2007-08-26,23.336406779661015,13.29222033898305,0.5859179491118643,8,26,2007
Germany,2008-08-26,21.85879661016949,12.697288135593222,0.46881028446101697,8,26,2008
Germany,2009-08-26,25.565983050847457,14.27228813559322,2.064911721437288,8,26,2009
Germany,2010-08-26,20.81979661016949,12.338305084745762,15.823514730020339,8,26,2010
Germany,2011-08-26,31.58759322033898,16.664322033898305,1.5651442483932205,8,26,2011
Germany,2012-08-26,18.981983050847457,13.410898305084746,6.046263264630508,8,26,2012
Germany,2013-08-26,21.459881355932204,12.463457627118645,1.6500728225898307,8,26,2013
Germany,1979-08-27,15.716559322033898,9.765237288135593,1.7517028980203388,8,27,1979
Germany,1980-08-27,22.654559322033897,9.895576271186442,0.9036372480406779,8,27,1980
Germany,1981-08-27,15.632033898305083,11.803033898305085,2.867385037057627,8,27,1981
Germany,1982-08-27,21.219661016949154,12.663203389830509,3.415116109057627,8,27,1982
Germany,1983-08-27,25.47140677966102,12.638745762711865,0.14314810844745762,8,27,1983
Germany,1984-08-27,21.74286440677966,9.964593220338982,0.3906605535864407,8,27,1984
Germany,1985-08-27,16.922389830508475,9.08140677966102,0.4597906744677966,8,27,1985
Germany,1986-08-27,15.623661016949153,11.483677966101695,2.7292995594305083,8,27,1986
Germany,1987-08-27,18.9534406779661,12.341305084745764,2.149796849979661,8,27,1987
Germany,1988-08-27,19.20808474576271,10.183677966101694,1.3887404725423729,8,27,1988
Germany,1989-08-27,16.759372881355933,10.440406779661018,12.379461773125424,8,27,1989
Germany,1990-08-27,26.853796610169493,13.070271186440678,1.3698286009627119,8,27,1990
Germany,1991-08-27,22.217033898305086,10.209288135593221,0.10461160372881355,8,27,1991
Germany,1992-08-27,25.907169491525423,16.62293220338983,1.103899124379661,8,27,1992
Germany,1993-08-27,17.412627118644068,7.573949152542377,0.5493745261830508,8,27,1993
Germany,1994-08-27,22.35162711864407,13.938389830508475,2.3401521431999996,8,27,1994
Germany,1995-08-27,18.109949152542374,11.309457627118643,7.939935099823729,8,27,1995
Germany,1996-08-27,22.805033898305087,10.493661016949154,2.070730905681356,8,27,1996
Germany,1997-08-27,27.5255593220339,16.140525423728814,5.065625176962712,8,27,1997
Germany,1998-08-27,14.612474576271186,8.216559322033898,3.4726513056406776,8,27,1998
Germany,1999-08-27,24.789864406779664,14.621271186440678,1.2557465949966102,8,27,1999
Germany,2000-08-27,22.873949152542373,12.29215254237288,2.1922900533152543,8,27,2000
Germany,2001-08-27,24.17086440677966,12.908694915254237,4.0720992486101695,8,27,2001
Germany,2002-08-27,27.24949152542373,16.435627118644067,4.358046013871186,8,27,2002
Germany,2003-08-27,19.02227118644068,11.012355932203391,0.5295026241762711,8,27,2003
Germany,2004-08-27,18.10835593220339,11.46989830508475,4.0211824752,8,27,2004
Germany,2005-08-27,21.28028813559322,8.834711864406785,0.20558631917288137,8,27,2005
Germany,2006-08-27,19.047457627118643,11.562237288135593,4.9312495515661015,8,27,2006
Germany,2007-08-27,18.730237288135594,11.789525423728813,0.5209778307661017,8,27,2007
Germany,2008-08-27,23.305525423728813,13.009338983050851,0.2614490231186441,8,27,2008
Germany,2009-08-27,28.03515254237288,15.06613559322034,0.0472214305220339,8,27,2009
Germany,2010-08-27,18.611118644067798,13.16371186440678,23.395176818969492,8,27,2010
Germany,2011-08-27,18.758542372881355,11.960830508474576,7.17428169799322,8,27,2011
Germany,2012-08-27,21.62998305084746,10.391627118644069,0.8607508695457626,8,27,2012
Germany,2013-08-27,21.65177966101695,10.46650847457627,0.23718357994576272,8,27,2013
Germany,1979-08-28,13.216881355932204,8.961830508474579,1.4247021931932204,8,28,1979
Germany,1980-08-28,24.46442372881356,12.010796610169491,1.6406755062101694,8,28,1980
Germany,1981-08-28,17.430915254237288,10.443237288135592,1.5837652978169492,8,28,1981
Germany,1982-08-28,20.324542372881353,10.198254237288136,0.9872419104000001,8,28,1982
Germany,1983-08-28,22.66,12.104474576271187,0.43759110508474575,8,28,1983
Germany,1984-08-28,23.132542372881353,10.21528813559322,0.12179232085423729,8,28,1984
Germany,1985-08-28,21.278237288135593,7.14042372881356,0.0029968002305084743,8,28,1985
Germany,1986-08-28,17.004542372881357,9.323915254237289,2.130986716352542,8,28,1986
Germany,1987-08-28,16.360237288135593,12.474152542372881,2.17605544059661,8,28,1987
Germany,1988-08-28,26.326305084745762,14.624745762711864,0.9522843293288136,8,28,1988
Germany,1989-08-28,13.48950847457627,9.429813559322035,10.107073265857625,8,28,1989
Germany,1990-08-28,29.004203389830508,14.582389830508474,2.6726804674169493,8,28,1990
Germany,1991-08-28,21.567881355932204,11.29791525423729,0.26502772710508476,8,28,1991
Germany,1992-08-28,30.28966101694915,17.944118644067796,0.5468579558237289,8,28,1992
Germany,1993-08-28,17.449050847457627,7.566423728813557,0.6367473796881356,8,28,1993
Germany,1994-08-28,20.01542372881356,12.536406779661016,3.487853633735593,8,28,1994
Germany,1995-08-28,15.454033898305084,9.095186440677967,7.755326651959322,8,28,1995
Germany,1996-08-28,17.447254237288135,11.80464406779661,13.989384821044068,8,28,1996
Germany,1997-08-28,25.77908474576271,14.841169491525424,7.064070212745762,8,28,1997
Germany,1998-08-28,13.503542372881356,8.238423728813562,3.2654648072135597,8,28,1998
Germany,1999-08-28,21.749898305084745,13.335999999999999,2.09589812859661,8,28,1999
Germany,2000-08-28,20.665389830508474,12.645169491525424,2.643919899864407,8,28,2000
Germany,2001-08-28,18.679,9.776169491525424,0.3600815690440678,8,28,2001
Germany,2002-08-28,25.64657627118644,16.07122033898305,4.667618465938983,8,28,2002
Germany,2003-08-28,23.711135593220337,8.62642372881356,0.14917087488813557,8,28,2003
Germany,2004-08-28,20.409474576271187,12.378508474576272,4.799012080515254,8,28,2004
Germany,2005-08-28,23.167322033898305,9.728440677966104,0.006459126589830508,8,28,2005
Germany,2006-08-28,17.38606779661017,10.942050847457626,6.453187618454237,8,28,2006
Germany,2007-08-28,18.52835593220339,9.011322033898304,0.1752982838237288,8,28,2007
Germany,2008-08-28,20.054135593220337,13.844050847457627,0.9947923597830508,8,28,2008
Germany,2009-08-28,24.7554406779661,15.301305084745763,0.25693928395932203,8,28,2009
Germany,2010-08-28,16.832186440677965,9.964322033898302,4.502998024596611,8,28,2010
Germany,2011-08-28,18.991389830508474,9.984762711864407,1.1551358532203388,8,28,2011
Germany,2012-08-28,24.47479661016949,11.397728813559322,0.19522841845423727,8,28,2012
Germany,2013-08-28,21.627101694915254,11.910372881355935,0.4089032154305085,8,28,2013
Germany,1979-08-29,18.710220338983053,8.267389830508476,0.5414607777355932,8,29,1979
Germany,1980-08-29,21.88045762711864,14.347677966101696,1.610416470142373,8,29,1980
Germany,1981-08-29,17.113118644067796,9.726830508474581,0.35859770432542376,8,29,1981
Germany,1982-08-29,22.87271186440678,8.623779661016949,0.11463488322711865,8,29,1982
Germany,1983-08-29,23.16564406779661,10.314864406779659,0.8205413689220339,8,29,1983
Germany,1984-08-29,23.289355932203392,11.950271186440679,0.1192901474440678,8,29,1984
Germany,1985-08-29,23.137254237288136,7.765966101694911,0.008350308732203389,8,29,1985
Germany,1986-08-29,15.198745762711864,8.141406779661017,3.793425302074576,8,29,1986
Germany,1987-08-29,17.678338983050846,12.078644067796612,2.829794194372881,8,29,1987
Germany,1988-08-29,21.22852542372881,13.28401694915254,4.961945087267797,8,29,1988
Germany,1989-08-29,14.361423728813559,8.552593220338979,2.66569797099661,8,29,1989
Germany,1990-08-29,30.319830508474574,14.96413559322034,2.1508878149694914,8,29,1990
Germany,1991-08-29,20.15635593220339,9.096745762711864,0.12401805355932204,8,29,1991
Germany,1992-08-29,27.13720338983051,14.727203389830509,3.8296780978576273,8,29,1992
Germany,1993-08-29,18.721067796610168,5.433627118644065,0.008233928054237288,8,29,1993
Germany,1994-08-29,18.91171186440678,9.617847457627118,0.458874191959322,8,29,1994
Germany,1995-08-29,13.78128813559322,9.369101694915257,6.194474229966102,8,29,1995
Germany,1996-08-29,18.383813559322032,10.77272881355932,4.626768952677966,8,29,1996
Germany,1997-08-29,18.36074576271186,12.746423728813559,7.721823866888135,8,29,1997
Germany,1998-08-29,15.16157627118644,8.826101694915256,2.3731751274711868,8,29,1998
Germany,1999-08-29,22.22266101694915,10.817305084745763,0.3503638026305085,8,29,1999
Germany,2000-08-29,21.585949152542373,10.791084745762713,0.38393971456271186,8,29,2000
Germany,2001-08-29,21.12001694915254,9.494271186440681,0.20797215803389832,8,29,2001
Germany,2002-08-29,25.369661016949152,14.919423728813559,3.8887122016677966,8,29,2002
Germany,2003-08-29,21.922898305084747,12.424593220338984,9.102009952433898,8,29,2003
Germany,2004-08-29,20.755966101694916,11.390389830508475,4.5620902348474575,8,29,2004
Germany,2005-08-29,26.17450847457627,10.843423728813558,0.0,8,29,2005
Germany,2006-08-29,15.210169491525424,10.014067796610169,8.71987399639322,8,29,2006
Germany,2007-08-29,17.604542372881358,7.596338983050844,0.028193209627118646,8,29,2007
Germany,2008-08-29,19.086745762711864,13.993050847457628,1.9606494354711863,8,29,2008
Germany,2009-08-29,19.503457627118642,10.35313559322034,1.5643297463186439,8,29,2009
Germany,2010-08-29,15.929084745762712,8.632101694915255,7.323016844501695,8,29,2010
Germany,2011-08-29,17.591101694915253,10.011559322033898,1.408496218779661,8,29,2011
Germany,2012-08-29,26.36633898305085,12.496644067796609,0.2773930466440678,8,29,2012
Germany,2013-08-29,24.541966101694918,9.032338983050845,0.11958103537627118,8,29,2013
Germany,1979-08-03,21.87077966101695,13.16950847457627,3.954613056528814,8,3,1979
Germany,1980-08-03,28.61547457627119,17.70640677966102,5.094211638264406,8,3,1980
Germany,1981-08-03,24.221661016949152,13.232338983050846,3.5784706824,8,3,1981
Germany,1982-08-03,28.219983050847457,16.53572881355932,2.2235677123118642,8,3,1982
Germany,1983-08-03,17.739406779661017,10.70550847457627,7.841608346440679,8,3,1983
Germany,1984-08-03,26.334745762711865,14.105525423728814,1.2847402623050848,8,3,1984
Germany,1985-08-03,20.306508474576273,12.440118644067796,3.449869640298305,8,3,1985
Germany,1986-08-03,31.90371186440678,15.357,0.1033168675118644,8,3,1986
Germany,1987-08-03,17.151542372881355,10.249864406779658,3.8818168373288136,8,3,1987
Germany,1988-08-03,17.058271186440678,9.160881355932203,8.39731105598644,8,3,1988
Germany,1989-08-03,15.652220338983051,10.138525423728812,2.2059942356745763,8,3,1989
Germany,1990-08-03,29.964830508474577,15.19564406779661,0.0,8,3,1990
Germany,1991-08-03,25.126016949152543,14.818186440677966,2.5725494451661017,8,3,1991
Germany,1992-08-03,29.613576271186442,16.27630508474576,1.4637480495864406,8,3,1992
Germany,1993-08-03,25.75633898305085,13.387152542372881,0.2824702824813559,8,3,1993
Germany,1994-08-03,31.277101694915252,14.76093220338983,0.0078556896,8,3,1994
Germany,1995-08-03,27.393457627118643,11.788186440677967,0.1758511311864407,8,3,1995
Germany,1996-08-03,20.430423728813558,10.841915254237291,1.2355255738983053,8,3,1996
Germany,1997-08-03,24.269288135593218,12.789033898305087,2.7835911344135593,8,3,1997
Germany,1998-08-03,23.65457627118644,12.504338983050847,1.4314522938711864,8,3,1998
Germany,1999-08-03,28.70950847457627,14.48164406779661,0.012103576108474574,8,3,1999
Germany,2000-08-03,22.818389830508476,11.79286440677966,2.586646199715254,8,3,2000
Germany,2001-08-03,27.373745762711863,16.238406779661016,2.2417667693694914,8,3,2001
Germany,2002-08-03,25.661423728813556,12.605559322033898,1.862759098983051,8,3,2002
Germany,2003-08-03,33.156728813559326,17.09540677966102,0.06115799739661017,8,3,2003
Germany,2004-08-03,27.50077966101695,12.768355932203391,0.3316557033762712,8,3,2004
Germany,2005-08-03,20.220593220338984,12.191118644067798,6.169509637016949,8,3,2005
Germany,2006-08-03,21.688000000000002,10.633118644067798,2.03530768340339,8,3,2006
Germany,2007-08-03,20.65371186440678,11.233508474576272,0.6519351658576271,8,3,2007
Germany,2008-08-03,24.8294406779661,16.595983050847458,2.1745131403118645,8,3,2008
Germany,2009-08-03,22.2718813559322,12.599169491525423,3.195083545261017,8,3,2009
Germany,2010-08-03,20.786033898305085,11.904305084745763,8.475359092352543,8,3,2010
Germany,2011-08-03,27.32806779661017,14.44950847457627,2.1640389582508472,8,3,2011
Germany,2012-08-03,24.507881355932202,12.880830508474576,4.234274806576272,8,3,2012
Germany,2013-08-03,29.685118644067796,17.498898305084744,2.28751863620339,8,3,2013
Germany,1979-08-30,23.16150847457627,9.974966101694914,0.0489962446779661,8,30,1979
Germany,1980-08-30,18.85606779661017,13.457305084745762,7.265058365044068,8,30,1980
Germany,1981-08-30,18.09959322033898,9.028254237288134,0.1683445238237288,8,30,1981
Germany,1982-08-30,23.574694915254238,10.987101694915255,0.19909806748474576,8,30,1982
Germany,1983-08-30,25.00771186440678,9.910355932203393,0.07093399850847458,8,30,1983
Germany,1984-08-30,21.50222033898305,13.478694915254236,0.851789803240678,8,30,1984
Germany,1985-08-30,24.41657627118644,10.803050847457628,0.000756473613559322,8,30,1985
Germany,1986-08-30,14.529813559322035,8.60271186440678,3.930580420840678,8,30,1986
Germany,1987-08-30,18.626457627118644,10.719305084745764,0.547279808338983,8,30,1987
Germany,1988-08-30,19.286338983050847,9.72949152542373,0.9496947952677967,8,30,1988
Germany,1989-08-30,18.96274576271186,7.825254237288137,0.3402387262372881,8,30,1989
Germany,1990-08-30,29.522406779661015,16.252033898305086,2.7934544382101696,8,30,1990
Germany,1991-08-30,22.77822033898305,8.60950847457627,0.039831258508474576,8,30,1991
Germany,1992-08-30,22.496915254237287,12.581,2.411173467457627,8,30,1992
Germany,1993-08-30,15.969508474576271,8.145033898305087,5.3849010911186435,8,30,1993
Germany,1994-08-30,19.875610169491527,8.003915254237295,0.2693920456677966,8,30,1994
Germany,1995-08-30,16.608050847457626,7.767169491525421,2.0078853383593223,8,30,1995
Germany,1996-08-30,17.422610169491524,11.457796610169492,5.160635638657627,8,30,1996
Germany,1997-08-30,21.67893220338983,10.871271186440676,2.1412866244881354,8,30,1997
Germany,1998-08-30,16.424322033898303,8.670694915254236,1.740210087538983,8,30,1998
Germany,1999-08-30,23.76235593220339,10.803999999999998,0.13686353023728812,8,30,1999
Germany,2000-08-30,22.68442372881356,10.500050847457628,0.18977304215593221,8,30,2000
Germany,2001-08-30,23.681762711864405,9.738169491525424,0.14675592593898304,8,30,2001
Germany,2002-08-30,26.28064406779661,14.022728813559322,0.5430028877694915,8,30,2002
Germany,2003-08-30,19.675440677966105,10.971457627118646,1.5913885659254239,8,30,2003
Germany,2004-08-30,17.888542372881357,12.056152542372882,4.343963873125424,8,30,2004
Germany,2005-08-30,26.166813559322037,12.317237288135592,0.005644458793220339,8,30,2005
Germany,2006-08-30,16.2454406779661,9.860406779661018,4.202008847023729,8,30,2006
Germany,2007-08-30,18.111728813559324,7.0668474576271185,0.8839687566508475,8,30,2007
Germany,2008-08-30,23.578016949152545,11.916762711864406,0.14204253929491525,8,30,2008
Germany,2009-08-30,20.597338983050847,7.994169491525421,0.17570563126779662,8,30,2009
Germany,2010-08-30,13.55549152542373,7.670508474576272,11.525054662006779,8,30,2010
Germany,2011-08-30,16.807932203389832,8.045118644067799,0.6237417430372881,8,30,2011
Germany,2012-08-30,23.576338983050846,13.920135593220339,3.9652032425491526,8,30,2012
Germany,2013-08-30,24.611762711864408,9.613271186440677,0.0,8,30,2013
Germany,1979-08-31,24.6014406779661,11.703813559322034,0.1090486576677966,8,31,1979
Germany,1980-08-31,16.14349152542373,11.773559322033899,6.921386718833898,8,31,1980
Germany,1981-08-31,18.528559322033896,8.854152542372882,0.14492293907796608,8,31,1981
Germany,1982-08-31,20.914966101694915,12.578305084745763,3.0749209621016953,8,31,1982
Germany,1983-08-31,27.093169491525426,10.79428813559322,0.1307535328677966,8,31,1983
Germany,1984-08-31,21.199694915254238,16.08235593220339,0.8974109806779661,8,31,1984
Germany,1985-08-31,25.89533898305085,13.343186440677966,0.01667151701694915,8,31,1985
Germany,1986-08-31,13.833983050847458,9.084203389830508,3.035962636474576,8,31,1986
Germany,1987-08-31,16.998745762711867,10.869135593220339,0.7082923719050848,8,31,1987
Germany,1988-08-31,22.449389830508473,9.734999999999998,0.0524003619661017,8,31,1988
Germany,1989-08-31,22.172169491525423,8.303779661016948,0.35973238271186436,8,31,1989
Germany,1990-08-31,22.119610169491526,12.860491525423729,13.62915485218983,8,31,1990
Germany,1991-08-31,24.73791525423729,9.052779661016949,0.0,8,31,1991
Germany,1992-08-31,18.143898305084747,11.908508474576271,13.671373874155933,8,31,1992
Germany,1993-08-31,15.431966101694915,9.280728813559321,3.3963347720135593,8,31,1993
Germany,1994-08-31,23.529067796610168,8.615525423728812,0.1379691793220339,8,31,1994
Germany,1995-08-31,15.35628813559322,7.7968813559322,6.543556908040678,8,31,1995
Germany,1996-08-31,17.183457627118642,10.687305084745763,2.919523892461017,8,31,1996
Germany,1997-08-31,24.394661016949154,13.859949152542372,0.5356562387796611,8,31,1997
Germany,1998-08-31,18.90650847457627,8.502847457627121,2.443090757125424,8,31,1998
Germany,1999-08-31,20.45752542372881,11.56398305084746,0.9367474218711864,8,31,1999
Germany,2000-08-31,22.313542372881358,10.69540677966102,0.7792555042983051,8,31,2000
Germany,2001-08-31,21.732898305084746,11.898186440677964,1.637082063457627,8,31,2001
Germany,2002-08-31,24.622220338983052,14.593,1.2379984121898304,8,31,2002
Germany,2003-08-31,18.25801694915254,8.901508474576268,1.2205705575050847,8,31,2003
Germany,2004-08-31,17.112508474576273,10.48728813559322,4.109980992162711,8,31,2004
Germany,2005-08-31,27.53093220338983,14.269389830508475,0.00285132459661017,8,31,2005
Germany,2006-08-31,19.326898305084747,10.650830508474579,0.8494037818169491,8,31,2006
Germany,2007-08-31,16.732271186440677,12.047169491525423,3.8240479538847456,8,31,2007
Germany,2008-08-31,26.103949152542373,12.076372881355931,0.0009019493694915255,8,31,2008
Germany,2009-08-31,25.37715254237288,9.083033898305088,0.0017457089491525423,8,31,2009
Germany,2010-08-31,17.26928813559322,8.857983050847459,1.9515858829016948,8,31,2010
Germany,2011-08-31,19.9324406779661,6.503033898305087,0.2940937425762712,8,31,2011
Germany,2012-08-31,18.015016949152542,11.10757627118644,7.113239183227119,8,31,2012
Germany,2013-08-31,21.957118644067798,11.711338983050846,1.4030264755525423,8,31,2013
Germany,1979-08-04,19.951542372881356,10.806728813559324,4.7745869836881365,8,4,1979
Germany,1980-08-04,24.95928813559322,16.69922033898305,5.475474595037288,8,4,1980
Germany,1981-08-04,26.85042372881356,14.044,1.2696832912271188,8,4,1981
Germany,1982-08-04,27.502881355932203,17.523576271186442,6.453245751498305,8,4,1982
Germany,1983-08-04,16.09128813559322,10.108949152542372,8.1796367448,8,4,1983
Germany,1984-08-04,25.813271186440677,16.393881355932205,2.684435221464407,8,4,1984
Germany,1985-08-04,18.774186440677965,10.776728813559322,0.9902824480677965,8,4,1985
Germany,1986-08-04,29.255762711864406,18.479525423728813,3.8889154092203393,8,4,1986
Germany,1987-08-04,15.43813559322034,9.243847457627119,3.3675746633084747,8,4,1987
Germany,1988-08-04,19.946203389830508,6.636118644067794,0.10154207751864407,8,4,1988
Germany,1989-08-04,16.79677966101695,10.542796610169491,2.043759708244068,8,4,1989
Germany,1990-08-04,32.86838983050848,15.764508474576271,0.0,8,4,1990
Germany,1991-08-04,25.87942372881356,13.714457627118644,1.6014697928542374,8,4,1991
Germany,1992-08-04,23.59333898305085,13.800254237288136,0.8953159168677967,8,4,1992
Germany,1993-08-04,24.91059322033898,13.712084745762711,0.9864709386711864,8,4,1993
Germany,1994-08-04,32.81518644067797,17.20113559322034,0.0,8,4,1994
Germany,1995-08-04,25.43374576271186,13.434610169491524,0.599185549220339,8,4,1995
Germany,1996-08-04,20.12857627118644,10.374101694915254,0.21338382484067794,8,4,1996
Germany,1997-08-04,25.525627118644067,14.562830508474576,3.6675308637152546,8,4,1997
Germany,1998-08-04,21.996,12.651457627118644,2.772680114562712,8,4,1998
Germany,1999-08-04,29.45750847457627,13.900830508474577,0.07608380631864406,8,4,1999
Germany,2000-08-04,22.90133898305085,11.229050847457625,3.741927062277966,8,4,2000
Germany,2001-08-04,21.84013559322034,13.39342372881356,5.165887319145763,8,4,2001
Germany,2002-08-04,24.36506779661017,13.72849152542373,2.7022991484203387,8,4,2002
Germany,2003-08-04,32.28274576271186,16.535406779661017,0.06994468250847458,8,4,2003
Germany,2004-08-04,29.69406779661017,14.080661016949152,0.04390454770169491,8,4,2004
Germany,2005-08-04,20.14022033898305,11.117677966101697,0.8392203942101696,8,4,2005
Germany,2006-08-04,22.93669491525424,11.368813559322033,4.2930620300745765,8,4,2006
Germany,2007-08-04,24.305084745762713,9.40428813559322,0.011870810481355933,8,4,2007
